tagh,gin,shintip,norakaruyc,verelak,senyak,sanhanguyc,makeres,patshgamb,veranorogum,tan_hark,shenqi_hark
Nor Norq,55000,qare,0,0,3,2,65,0,norm_cond,1,5
Nor Norq,50000,panelayin,0,0,3,1,63,0,norm_cond,1,5
Nor Norq,60000,panelayin,0,0,3,1,72,0,bad_cond,5,5
Nor Norq,41000,panelayin,0,0,2,1,50,0,good_cond,5,5
Nor Norq,85000,panelayin,0,0,4,2,112,0,bad_cond,2,5
Nor Norq,53000,panelayin,0,1,2,1,70,0,good_cond,15,16
Nor Norq,39000,panelayin,0,1,1,1,42,0,norm_cond,3,9
Nor Norq,56000,kasetayin,0,0,3,1,63,0,norm_cond,4,5
Nor Norq,60000,panelayin,0,0,3,2,72,0,good_cond,1,5
Nor Norq,70000,monolit,0,1,3,1,85,0,norm_cond,9,12
Nor Norq,28500,qare,0,0,1,1,32,1,good_cond,2,4
Nor Norq,38500,panelayin,1,0,1,1,37,0,good_cond,5,5
Nor Norq,39000,qare,0,0,2,1,43,1,good_cond,4,4
Nor Norq,76000,monolit,0,1,3,1,63,0,bad_cond,8,12
Nor Norq,53000,panelayin,0,1,4,1,98,0,norm_cond,5,9
Nor Norq,63000,qare,0,0,4,1,94,0,norm_cond,1,5
Nor Norq,39000,panelayin,0,1,1,1,47,0,good_cond,1,9
Nor Norq,49000,qare,0,0,2,1,57,0,bad_cond,5,5
Nor Norq,75000,panelayin,0,1,4,1,90,0,good_cond,7,12
Nor Norq,75000,panelayin,0,1,4,1,92,0,good_cond,9,9
Nor Norq,73000,qare,0,0,3,1,78,0,good_cond,1,5
Nor Norq,39000,panelayin,0,1,1,1,47,0,good_cond,1,9
Nor Norq,47000,qare,0,0,2,1,70,0,norm_cond,1,5
Nor Norq,85000,monolit,1,1,3,1,70,0,good_cond,2,7
Nor Norq,43000,panelayin,0,1,2,1,70,0,norm_cond,15,16
Nor Norq,70000,qare,0,0,4,1,98,0,norm_cond,5,5
Nor Norq,45000,panelayin,1,1,2,1,44,0,good_cond,5,9
Nor Norq,60000,qare,1,0,3,1,77,0,good_cond,3,5
Nor Norq,85000,qare,0,1,5,1,129,0,norm_cond,1,12
Nor Norq,56000,panelayin,0,1,2,1,70,0,norm_cond,15,16
Nor Norq,13000,qare,0,1,1,1,18,0,norm_cond,6,8
Nor Norq,57000,qare,0,0,2,2,52,0,good_cond,5,5
Nor Norq,53000,panelayin,0,1,3,1,75,0,good_cond,7,9
Nor Norq,39500,panelayin,0,0,1,1,37,0,bad_cond,4,5
Nor Norq,50000,kasetayin,0,0,2,1,52,0,good_cond,4,5
Nor Norq,63000,qare,0,0,2,1,57,0,good_cond,2,5
Nor Norq,58000,qare,0,0,3,1,76,0,good_cond,2,5
Nor Norq,55000,qare,0,0,3,1,65,0,good_cond,1,5
Nor Norq,57000,panelayin,0,1,3,1,77,0,norm_cond,7,9
Nor Norq,49000,panelayin,0,1,2,1,68,0,bad_cond,1,9
Nor Norq,45000,qare,0,0,2,1,47,0,norm_cond,3,5
Nor Norq,37000,qare,0,0,1,1,36,0,norm_cond,5,5
Nor Norq,55000,qare,0,0,4,1,87,0,bad_cond,5,5
Nor Norq,57000,panelayin,0,1,3,1,78,0,good_cond,8,9
Nor Norq,85000,qare,0,0,4,1,78,0,good_cond,1,5
Nor Norq,63000,monolit,0,0,3,1,75,0,norm_cond,3,5
Nor Norq,45000,qare,0,0,1,1,45,0,bad_cond,3,5
Nor Norq,50000,kasetayin,0,0,2,1,52,0,norm_cond,1,5
Nor Norq,37000,panelayin,0,1,1,1,42,0,norm_cond,4,8
Nor Norq,42000,qare,0,0,2,1,51,0,good_cond,5,5
Nor Norq,55000,panelayin,0,1,3,1,78,0,good_cond,6,9
Nor Norq,150000,monolit,1,1,4,2,116,0,bad_cond,2,7
Nor Norq,42000,qare,0,1,3,1,61,0,bad_cond,2,9
Nor Norq,64500,qare,0,1,2,1,68,0,good_cond,2,7
Nor Norq,62000,panelayin,0,1,3,1,74,0,bad_cond,9,9
Nor Norq,14000,qare,0,1,1,1,17,0,good_cond,6,9
Nor Norq,48000,panelayin,0,1,3,1,74,0,bad_cond,9,9
Nor Norq,80000,panelayin,0,1,3,1,81,0,norm_cond,2,9
Nor Norq,40000,panelayin,0,1,2,3,68,0,good_cond,5,16
Nor Norq,13000,qare,0,1,1,1,20,0,norm_cond,6,8
Nor Norq,59900,monolit,0,1,2,1,67,0,good_cond,10,12
Nor Norq,63000,panelayin,0,1,3,1,77,0,bad_cond,6,9
Nor Norq,50000,panelayin,0,1,3,1,60,0,good_cond,2,9
Nor Norq,87000,qare,0,0,4,2,110,0,good_cond,5,5
Nor Norq,85000,qare,0,0,3,1,78,0,good_cond,2,5
Nor Norq,47000,qare,0,0,1,1,47,0,norm_cond,3,5
Nor Norq,31900,monolit,0,1,2,1,39,0,bad_cond,7,9
Nor Norq,57000,qare,0,0,2,1,67,0,norm_cond,2,5
Nor Norq,40000,panelayin,0,1,3,1,82,0,bad_cond,9,9
Nor Norq,62000,qare,0,0,4,1,68,0,bad_cond,3,3
Nor Norq,50000,panelayin,0,0,3,1,74,0,norm_cond,5,5
Nor Norq,75000,monolit,0,1,4,1,98,0,good_cond,5,9
Nor Norq,70000,panelayin,0,0,3,1,76,0,norm_cond,4,4
Nor Norq,65000,kasetayin,0,0,3,2,64,0,good_cond,5,5
Nor Norq,49000,panelayin,0,1,3,1,78,0,norm_cond,7,16
Nor Norq,50000,panelayin,0,1,3,1,79,0,bad_cond,10,16
Nor Norq,58000,qare,0,0,2,1,59,0,good_cond,3,5
Nor Norq,45000,panelayin,0,0,2,1,49,0,norm_cond,2,5
Nor Norq,23000,panelayin,0,1,3,3,35,0,norm_cond,8,8
Nor Norq,74000,qare,0,0,3,1,89,0,norm_cond,3,5
Nor Norq,115000,panelayin,0,1,4,2,140,0,bad_cond,5,8
Nor Norq,52000,qare,0,0,3,1,70,0,norm_cond,1,5
Nor Norq,26000,monolit,0,1,1,1,30,0,good_cond,5,8
Nor Norq,50000,qare,0,0,1,1,48,0,good_cond,4,5
Nor Norq,85000,monolit,0,1,3,1,70,0,good_cond,7,8
Nor Norq,58000,panelayin,1,1,3,2,96,1,good_cond,8,9
Nor Norq,29000,panelayin,0,0,1,1,34,0,norm_cond,3,4
Nor Norq,85000,panelayin,0,1,4,2,70,0,good_cond,8,8
Nor Norq,150000,monolit,0,1,4,2,128,0,bad_cond,10,12
Nor Norq,20000,panelayin,0,1,1,1,20,0,good_cond,3,8
Nor Norq,50000,kasetayin,0,0,3,3,66,0,good_cond,5,5
Nor Norq,38000,qare,0,0,2,1,34,0,bad_cond,2,3
Nor Norq,68000,panelayin,0,1,3,1,80,0,good_cond,2,9
Nor Norq,75000,panelayin,0,1,3,1,78,1,good_cond,8,9
Nor Norq,13000,qare,0,1,1,1,18,0,good_cond,3,8
Nor Norq,52000,panelayin,0,1,4,1,96,0,bad_cond,1,9
Nor Norq,61000,panelayin,0,1,3,1,83,0,bad_cond,1,14
Nor Norq,51200,panelayin,0,1,3,1,98,0,bad_cond,5,9
Nor Norq,34500,panelayin,0,0,2,1,48,0,bad_cond,1,5
Nor Norq,65000,panelayin,0,1,4,1,90,0,bad_cond,9,9
Nor Norq,14000,qare,0,1,1,1,16,0,norm_cond,3,8
Nor Norq,72000,panelayin,0,1,3,1,63,0,bad_cond,8,12
Nor Norq,62000,qare,0,0,5,1,105,0,bad_cond,1,5
Nor Norq,34000,panelayin,0,1,2,1,48,0,bad_cond,1,14
Nor Norq,80000,panelayin,0,1,4,1,96,0,bad_cond,2,9
Nor Norq,57000,panelayin,0,0,3,1,63,0,bad_cond,4,4
Nor Norq,49000,panelayin,0,1,4,1,90,0,bad_cond,9,9
Nor Norq,67000,qare,0,0,4,1,69,0,bad_cond,2,5
Nor Norq,35000,panelayin,0,0,1,1,33,0,bad_cond,2,5
Nor Norq,52500,kasetayin,0,0,3,1,63,0,norm_cond,3,5
Nor Norq,35000,kasetayin,0,0,1,1,36,0,bad_cond,2,5
Nor Norq,70000,panelayin,0,1,3,1,87,0,bad_cond,1,9
Nor Norq,52000,monolit,0,1,3,1,60,0,bad_cond,12,12
Nor Norq,39000,panelayin,0,1,1,1,40,0,bad_cond,5,12
Nor Norq,55000,panelayin,0,1,3,1,84,0,bad_cond,1,9
Nor Norq,67000,panelayin,0,1,4,1,93,0,bad_cond,14,16
Nor Norq,56000,panelayin,0,1,2,1,68,0,bad_cond,7,9
Nor Norq,43000,panelayin,0,1,3,1,57,0,bad_cond,1,9
Nor Norq,80000,panelayin,0,1,4,1,78,0,bad_cond,4,9
Nor Norq,60000,panelayin,0,1,3,1,78,0,bad_cond,4,9
Nor Norq,75000,monolit,0,1,3,1,93,0,bad_cond,2,16
Nor Norq,60000,qare,0,0,3,1,78,0,bad_cond,4,5
Nor Norq,45000,monolit,0,1,3,1,53,0,bad_cond,1,9
Nor Norq,76000,panelayin,0,1,3,1,107,0,bad_cond,7,18
Nor Norq,60000,panelayin,0,1,3,1,76,0,bad_cond,2,9
Nor Norq,58000,qare,0,0,2,1,61,0,bad_cond,1,5
Nor Norq,42000,panelayin,0,1,1,1,54,0,bad_cond,4,9
Nor Norq,55000,panelayin,0,0,2,1,51,0,bad_cond,4,5
Nor Norq,38000,kasetayin,0,0,1,1,37,0,bad_cond,4,5
Nor Norq,39000,panelayin,0,1,1,1,47,0,good_cond,1,9
Nor Norq,55000,qare,0,0,3,1,60,1,norm_cond,3,5
Nor Norq,57900,monolit,0,1,2,1,53,0,good_cond,7,9
Nor Norq,55000,panelayin,0,0,3,1,65,0,bad_cond,3,5
Nor Norq,50000,qare,0,1,1,1,51,0,bad_cond,4,6
Nor Norq,55000,panelayin,0,1,3,1,80,0,bad_cond,5,9
Nor Norq,23000,qare,0,1,1,1,18,0,bad_cond,3,8
Nor Norq,50000,kasetayin,0,0,2,1,52,0,bad_cond,2,5
Nor Norq,67000,qare,0,0,3,1,63,0,bad_cond,2,5
Nor Norq,42500,panelayin,0,1,2,1,63,0,bad_cond,9,9
Nor Norq,37000,panelayin,0,0,1,1,36,0,bad_cond,5,5
Nor Norq,48000,panelayin,0,1,3,1,64,0,bad_cond,3,9
Nor Norq,58000,panelayin,0,0,4,1,78,0,bad_cond,1,4
Nor Norq,58500,panelayin,0,1,3,1,61,0,bad_cond,4,9
Nor Norq,72000,qare,0,0,4,1,75,0,bad_cond,5,5
Nor Norq,78000,qare,0,0,4,1,126,0,bad_cond,1,5
Nor Norq,13000,qare,0,1,1,1,17,0,bad_cond,4,8
Nor Norq,47000,panelayin,0,1,3,1,76,0,bad_cond,9,9
Nor Norq,54000,panelayin,0,1,2,1,65,0,bad_cond,2,9
Nor Norq,70000,monolit,0,1,3,1,86,0,bad_cond,2,10
Nor Norq,43000,kasetayin,0,0,2,1,50,0,bad_cond,5,5
Nor Norq,49000,kasetayin,0,0,2,1,53,0,bad_cond,5,5
Nor Norq,60000,panelayin,0,1,3,1,75,0,bad_cond,1,9
Nor Norq,125000,qare,0,0,3,1,95,0,bad_cond,4,5
Nor Norq,41000,panelayin,0,1,2,1,54,0,bad_cond,7,9
Nor Norq,81000,qare,0,0,4,1,97,0,bad_cond,5,5
Nor Norq,42000,panelayin,0,1,1,1,54,0,bad_cond,3,9
Nor Norq,120000,panelayin,0,1,3,1,73,0,bad_cond,7,9
Nor Norq,75000,qare,0,0,4,1,94,0,bad_cond,5,5
Nor Norq,60000,panelayin,0,1,3,1,63,0,bad_cond,4,12
Nor Norq,63000,monolit,0,1,3,1,70,0,bad_cond,8,8
Nor Norq,56000,panelayin,0,1,3,1,100,0,bad_cond,16,16
Nor Norq,70000,kasetayin,0,0,3,1,72,0,bad_cond,5,5
Nor Norq,71500,panelayin,0,1,3,1,72,0,bad_cond,1,9
Nor Norq,55000,kasetayin,0,0,2,1,50,0,bad_cond,2,5
Nor Norq,48000,panelayin,0,1,2,1,62,0,bad_cond,2,9
Nor Norq,44000,panelayin,0,1,2,1,42,0,bad_cond,9,9
Nor Norq,50000,qare,0,0,2,1,62,0,bad_cond,2,5
Nor Norq,15000,panelayin,0,1,1,1,18,0,bad_cond,4,8
Nor Norq,52000,panelayin,0,0,3,1,64,0,bad_cond,2,5
Nor Norq,37000,panelayin,0,1,1,1,45,0,bad_cond,4,9
Nor Norq,58000,panelayin,0,1,3,1,86,0,bad_cond,12,12
Nor Norq,15000,monolit,0,1,1,1,18,0,bad_cond,1,8
Nor Norq,56000,panelayin,0,1,3,1,76,0,bad_cond,2,9
Nor Norq,57000,panelayin,0,0,4,1,83,0,bad_cond,4,5
Nor Norq,46000,panelayin,0,0,2,1,51,0,bad_cond,1,5
Nor Norq,58000,panelayin,0,1,3,1,78,0,bad_cond,2,9
Nor Norq,34000,qare,0,1,2,1,36,0,bad_cond,5,6
Nor Norq,57000,panelayin,0,1,3,1,74,0,bad_cond,1,9
Nor Norq,33000,panelayin,0,1,1,1,40,0,bad_cond,1,9
Nor Norq,45000,panelayin,0,0,2,1,60,0,bad_cond,4,5
Nor Norq,60000,panelayin,0,0,3,1,67,0,bad_cond,4,5
Nor Norq,68000,qare,0,0,3,1,65,0,bad_cond,3,5
Nor Norq,43000,qare,0,0,2,1,55,0,bad_cond,1,5
Nor Norq,70000,panelayin,0,1,3,1,73,0,bad_cond,8,9
Nor Norq,40000,panelayin,0,1,1,1,47,0,bad_cond,9,9
Nor Norq,70000,panelayin,0,1,4,1,91,0,bad_cond,7,9
Nor Norq,80000,monolit,0,1,3,1,70,0,bad_cond,8,8
Nor Norq,54000,qare,0,0,4,1,110,0,bad_cond,5,5
Nor Norq,39000,panelayin,0,1,1,1,42,0,bad_cond,3,9
Nor Norq,30000,monolit,0,1,1,1,35,0,bad_cond,1,12
Nor Norq,78000,panelayin,0,1,3,1,96,0,bad_cond,1,9
Nor Norq,45800,panelayin,0,0,2,1,51,0,bad_cond,5,5
Nor Norq,58000,monolit,0,1,3,1,82,0,bad_cond,14,16
Nor Norq,63000,panelayin,0,1,3,1,75,0,bad_cond,3,9
Norq Marash,53000,monolit,0,1,3,1,51,0,bad_cond,4,6
Norq Marash,74500,monolit,1,1,2,1,62,1,good_cond,4,6
Norq Marash,110000,monolit,0,1,3,2,102,0,good_cond,3,14
Norq Marash,165000,qare,1,0,4,2,118,1,good_cond,4,5
Norq Marash,129000,qare,1,0,3,2,155,2,norm_cond,2,4
Norq Marash,115000,monolit,1,0,5,1,125,1,bad_cond,4,4
Norq Marash,90000,monolit,1,0,3,1,60,1,bad_cond,3,4
Norq Marash,80000,qare,0,0,5,3,251,2,norm_cond,4,4
Norq Marash,170000,monolit,0,0,3,1,139,0,bad_cond,2,4
Norq Marash,150000,qare,1,0,4,2,111,2,good_cond,5,5
Norq Marash,60000,qare,1,0,2,2,60,1,bad_cond,1,4
Norq Marash,98000,qare,0,0,3,2,105,0,good_cond,2,4
Norq Marash,48000,monolit,1,1,2,1,51,1,good_cond,3,6
Norq Marash,110000,monolit,1,0,3,1,100,1,good_cond,3,4
Norq Marash,83000,monolit,1,0,3,1,60,1,bad_cond,2,4
Norq Marash,120000,monolit,1,0,5,1,125,1,bad_cond,4,4
Norq Marash,42000,qare,0,0,2,1,40,1,good_cond,2,3
Norq Marash,80000,qare,0,0,5,2,251,2,bad_cond,4,4
Norq Marash,75000,monolit,0,1,3,1,65,0,bad_cond,3,10
Norq Marash,70000,monolit,1,1,3,1,65,1,norm_cond,9,11
Norq Marash,92000,monolit,0,1,3,1,78,0,bad_cond,10,11
Norq Marash,75000,qare,0,0,4,2,226,2,norm_cond,2,2
Norq Marash,88000,monolit,1,1,3,1,80,1,good_cond,9,11
Nubarashen,51000,panelayin,0,0,4,1,120,2,good_cond,2,5
Nubarashen,18500,qare,0,0,1,1,14,0,good_cond,2,3
Nubarashen,30000,panelayin,0,0,2,2,37,0,good_cond,3,3
Nubarashen,35000,panelayin,0,1,3,1,76,1,norm_cond,1,9
Nubarashen,50000,qare,0,0,3,1,78,1,norm_cond,4,5
Nubarashen,42500,panelayin,0,1,3,1,79,1,norm_cond,9,9
Nubarashen,19000,panelayin,1,0,1,1,36,0,good_cond,1,3
Nubarashen,47000,qare,0,0,3,1,72,1,good_cond,4,5
Nubarashen,52000,qare,0,0,3,2,84,1,good_cond,2,5
Nubarashen,48000,qare,0,0,4,1,97,2,norm_cond,3,5
Nubarashen,45000,qare,1,0,3,1,70,0,good_cond,1,1
Nubarashen,46000,qare,0,0,4,1,105,1,good_cond,4,5
Nubarashen,28500,qare,1,0,1,1,45,1,norm_cond,4,5
Nubarashen,52000,qare,0,0,4,1,96,1,norm_cond,5,5
Nubarashen,50000,qare,0,0,4,1,122,2,norm_cond,2,5
Nubarashen,48000,qare,0,0,4,1,97,1,good_cond,3,5
Nubarashen,33000,qare,0,0,2,1,50,0,good_cond,2,5
Nubarashen,40000,qare,0,0,3,1,75,0,bad_cond,5,5
Nubarashen,29000,qare,0,0,2,2,52,1,norm_cond,2,5
Nubarashen,47000,qare,0,0,3,1,78,1,good_cond,4,5
Nubarashen,49500,qare,0,0,2,1,74,1,good_cond,1,5
Nubarashen,35000,qare,0,0,2,2,48,1,norm_cond,1,5
Nubarashen,270000,monolit,1,1,4,3,162,1,good_cond,5,16
Nubarashen,40000,qare,0,0,3,1,85,1,norm_cond,4,5
Nubarashen,50000,qare,0,0,3,1,78,1,good_cond,4,5
Nubarashen,45000,qare,0,0,4,3,175,2,norm_cond,1,1
Nubarashen,53000,panelayin,0,1,4,1,100,0,good_cond,4,9
Nubarashen,37000,qare,0,0,2,1,66,0,good_cond,4,5
Nubarashen,40000,qare,1,0,3,2,78,0,norm_cond,1,5
Nubarashen,51000,qare,0,0,2,2,67,2,norm_cond,5,5
Nubarashen,30000,qare,0,0,2,1,46,0,bad_cond,3,5
Nubarashen,32000,qare,0,0,1,1,47,0,bad_cond,5,5
Nubarashen,100000,qare,0,0,3,1,100,0,bad_cond,2,5
Nubarashen,50000,qare,0,0,4,1,105,0,bad_cond,5,5
Shengavit,53000,panelayin,0,1,2,1,64,1,good_cond,4,10
Shengavit,72999,qare,0,0,3,1,90,0,good_cond,2,4
Shengavit,56000,qare,0,0,3,1,64,1,good_cond,2,5
Shengavit,88000,qare,0,0,3,1,86,1,norm_cond,3,5
Shengavit,50500,panelayin,0,1,2,1,55,1,good_cond,7,9
Shengavit,80000,panelayin,0,1,4,1,94,0,bad_cond,7,9
Shengavit,48500,panelayin,0,1,2,1,64,2,norm_cond,8,10
Shengavit,37000,qare,0,0,2,3,40,1,norm_cond,4,4
Shengavit,43000,panelayin,0,1,1,1,43,1,norm_cond,1,9
Shengavit,38000,kasetayin,0,0,1,1,36,1,good_cond,2,4
Shengavit,19500,qare,0,1,1,1,20,0,good_cond,7,8
Shengavit,43000,qare,0,0,3,1,61,1,good_cond,1,3
Shengavit,37900,panelayin,0,1,2,1,54,1,good_cond,13,13
Shengavit,41000,panelayin,0,1,1,1,39,0,bad_cond,4,9
Shengavit,30000,panelayin,0,0,1,1,30,0,bad_cond,1,4
Shengavit,56000,qare,0,0,3,1,115,0,bad_cond,1,1
Shengavit,40000,panelayin,0,1,1,1,45,0,good_cond,4,9
Shengavit,41000,qare,0,0,3,1,72,1,bad_cond,1,5
Shengavit,70000,qare,0,0,3,1,65,0,bad_cond,2,5
Shengavit,55000,qare,0,0,4,1,113,0,bad_cond,3,4
Shengavit,55000,qare,0,0,2,1,59,0,norm_cond,1,5
Shengavit,47000,qare,0,0,3,1,74,1,norm_cond,4,4
Shengavit,76000,panelayin,0,0,5,1,135,1,norm_cond,2,4
Shengavit,55000,qare,0,0,2,1,50,0,good_cond,1,1
Shengavit,70000,qare,0,0,2,2,70,1,bad_cond,3,4
Shengavit,36000,panelayin,0,1,2,1,39,0,bad_cond,2,9
Shengavit,110000,panelayin,0,1,3,1,87,1,good_cond,6,14
Shengavit,37000,panelayin,0,1,2,1,42,0,bad_cond,1,9
Shengavit,58000,qare,0,0,3,1,64,1,good_cond,4,4
Shengavit,60000,qare,0,0,4,1,102,1,norm_cond,4,4
Shengavit,25500,qare,0,1,1,1,20,0,norm_cond,7,7
Shengavit,67000,qare,0,0,3,1,77,1,norm_cond,2,5
Shengavit,85000,qare,0,0,4,1,83,1,good_cond,3,4
Shengavit,60000,qare,0,0,4,1,102,1,norm_cond,4,4
Shengavit,38000,qare,0,0,1,1,36,1,norm_cond,4,4
Shengavit,58000,qare,0,0,2,1,58,1,norm_cond,4,5
Shengavit,42000,qare,0,0,2,1,55,2,norm_cond,3,5
Shengavit,34000,qare,0,0,1,1,32,0,good_cond,1,4
Shengavit,62000,panelayin,0,0,3,1,57,1,good_cond,3,4
Shengavit,55000,qare,0,0,2,2,40,0,good_cond,4,5
Shengavit,70000,panelayin,0,1,3,1,80,1,good_cond,4,9
Shengavit,16500,panelayin,0,1,1,1,18,0,norm_cond,1,9
Shengavit,50000,qare,0,1,3,1,64,1,norm_cond,8,10
Shengavit,58000,qare,0,0,3,1,75,0,norm_cond,1,3
Shengavit,36000,qare,1,0,1,1,36,1,good_cond,5,5
Shengavit,80000,qare,0,0,3,1,75,1,good_cond,5,5
Shengavit,78000,panelayin,0,1,5,2,200,1,norm_cond,9,10
Shengavit,70000,qare,0,0,3,1,68,1,good_cond,2,5
Shengavit,60000,qare,0,0,4,1,90,0,bad_cond,2,2
Shengavit,54000,qare,0,0,2,1,52,0,good_cond,5,5
Shengavit,40500,qare,0,0,2,1,31,0,good_cond,1,4
Shengavit,90000,panelayin,0,1,3,1,100,2,norm_cond,2,16
Shengavit,50000,qare,0,0,2,1,57,0,good_cond,2,2
Shengavit,56000,qare,0,0,4,1,100,0,bad_cond,1,3
Shengavit,50000,panelayin,0,1,3,1,70,1,norm_cond,8,9
Shengavit,90000,qare,0,0,3,2,160,2,good_cond,4,4
Shengavit,39000,monolit,0,0,2,1,42,0,bad_cond,1,4
Shengavit,53000,panelayin,0,1,2,1,68,1,norm_cond,8,9
Shengavit,45000,qare,1,0,2,1,60,0,good_cond,4,4
Shengavit,36700,panelayin,0,1,1,1,47,1,norm_cond,2,9
Shengavit,50000,panelayin,0,0,3,1,75,0,norm_cond,3,4
Shengavit,50000,panelayin,0,0,3,1,75,0,bad_cond,3,4
Shengavit,62000,qare,0,0,4,1,96,1,good_cond,1,3
Shengavit,75000,qare,0,0,3,1,72,1,good_cond,1,4
Shengavit,102000,qare,1,1,4,3,100,2,norm_cond,1,9
Shengavit,54000,panelayin,0,0,3,1,70,0,norm_cond,1,4
Shengavit,50000,qare,0,1,2,1,48,1,good_cond,5,7
Shengavit,75000,panelayin,0,1,4,1,95,0,norm_cond,6,9
Shengavit,49999,qare,0,0,2,1,53,1,good_cond,3,3
Shengavit,52000,qare,0,0,2,2,56,1,good_cond,2,5
Shengavit,32000,qare,1,0,3,1,58,0,good_cond,1,1
Shengavit,58000,panelayin,0,1,2,1,58,2,norm_cond,6,9
Shengavit,43000,panelayin,0,0,2,1,55,1,norm_cond,4,5
Shengavit,69999,qare,0,0,2,1,75,2,norm_cond,3,5
Shengavit,50000,qare,0,0,3,1,75,1,norm_cond,5,5
Shengavit,38000,panelayin,0,0,2,1,57,0,bad_cond,3,4
Shengavit,52900,qare,0,0,2,1,53,1,good_cond,4,4
Shengavit,95000,qare,0,0,4,1,100,1,good_cond,2,3
Shengavit,48000,panelayin,1,1,3,3,76,1,norm_cond,9,9
Shengavit,17000,qare,0,1,1,1,22,1,bad_cond,3,6
Shengavit,25000,qare,0,0,3,1,61,0,norm_cond,1,1
Shengavit,26500,qare,0,1,1,1,21,0,good_cond,7,7
Shengavit,27000,qare,0,0,1,1,29,1,norm_cond,4,5
Shengavit,75000,panelayin,0,0,3,1,85,1,good_cond,2,2
Shengavit,27000,panelayin,0,0,1,1,35,1,norm_cond,3,4
Shengavit,41000,qare,0,0,2,1,60,1,bad_cond,1,5
Shengavit,40000,panelayin,0,1,1,1,43,1,norm_cond,6,9
Shengavit,63000,qare,0,0,3,1,72,1,norm_cond,1,5
Shengavit,110000,qare,0,1,3,1,104,1,good_cond,6,6
Shengavit,15500,panelayin,0,1,1,1,18,0,norm_cond,3,8
Shengavit,80000,panelayin,0,1,3,1,70,1,good_cond,4,9
Shengavit,20000,panelayin,0,0,2,1,27,0,bad_cond,4,4
Shengavit,71000,qare,0,0,2,1,76,1,good_cond,2,4
Shengavit,69000,qare,0,0,2,1,67,1,good_cond,2,4
Shengavit,48000,panelayin,0,0,2,1,51,1,good_cond,3,4
Shengavit,110000,qare,0,0,4,2,175,1,good_cond,3,4
Shengavit,45000,panelayin,0,0,3,1,58,1,good_cond,2,3
Shengavit,70000,qare,0,0,3,1,70,1,good_cond,2,4
Shengavit,70000,qare,0,0,2,1,70,1,good_cond,2,4
Shengavit,70000,panelayin,0,1,4,1,90,0,bad_cond,8,9
Shengavit,38000,panelayin,0,1,1,1,43,1,good_cond,10,10
Shengavit,60000,panelayin,0,1,3,1,80,0,bad_cond,8,14
Shengavit,85000,qare,0,0,3,1,96,1,good_cond,3,5
Shengavit,36000,qare,1,0,2,1,37,1,good_cond,4,4
Shengavit,16500,qare,0,1,1,1,18,1,bad_cond,3,6
Shengavit,60000,panelayin,0,1,3,1,76,1,good_cond,8,9
Shengavit,40000,panelayin,0,1,1,1,47,1,norm_cond,2,9
Shengavit,50000,qare,1,0,3,3,80,0,norm_cond,3,3
Shengavit,35000,qare,0,0,1,1,30,0,norm_cond,1,4
Shengavit,36000,qare,0,0,1,1,40,0,norm_cond,3,4
Shengavit,33000,qare,0,0,2,1,44,0,good_cond,2,4
Shengavit,60000,qare,0,0,2,1,57,1,bad_cond,1,4
Shengavit,75000,qare,0,0,5,1,110,1,norm_cond,1,4
Shengavit,56000,qare,0,0,2,1,65,1,good_cond,2,5
Shengavit,59000,qare,0,0,4,1,78,1,bad_cond,1,5
Shengavit,49000,qare,0,0,2,1,60,0,good_cond,3,4
Shengavit,57000,panelayin,0,1,3,1,70,0,good_cond,2,10
Shengavit,70000,qare,0,0,3,1,73,1,good_cond,3,4
Shengavit,41000,panelayin,0,1,3,1,83,1,norm_cond,1,9
Shengavit,18500,qare,0,1,1,1,21,1,norm_cond,4,6
Shengavit,75000,qare,0,0,4,1,121,0,bad_cond,5,5
Shengavit,40000,qare,0,0,3,1,72,1,bad_cond,1,5
Shengavit,85000,qare,1,0,3,2,87,0,good_cond,2,4
Shengavit,47000,panelayin,0,0,2,1,51,1,good_cond,4,4
Shengavit,40000,qare,0,0,1,1,44,1,good_cond,1,5
Shengavit,68000,panelayin,0,1,3,1,74,1,good_cond,6,9
Shengavit,45000,qare,1,0,3,1,80,0,good_cond,1,1
Shengavit,40000,panelayin,0,1,2,1,58,1,good_cond,11,14
Shengavit,69000,qare,0,0,3,1,94,0,good_cond,1,3
Shengavit,47000,panelayin,0,1,2,1,42,0,good_cond,7,10
Shengavit,50000,panelayin,0,0,3,1,86,1,bad_cond,4,4
Shengavit,32000,qare,0,0,2,1,33,0,good_cond,2,4
Shengavit,69000,qare,0,0,3,1,74,1,good_cond,4,4
Shengavit,52000,panelayin,0,1,3,1,83,1,good_cond,2,9
Shengavit,74000,qare,1,0,3,1,68,1,good_cond,2,5
Shengavit,77000,qare,1,0,4,1,92,1,norm_cond,5,5
Shengavit,68000,qare,0,0,4,1,109,0,norm_cond,1,3
Shengavit,23000,qare,0,1,2,1,35,0,norm_cond,1,9
Shengavit,65000,qare,0,0,5,2,140,0,bad_cond,4,5
Shengavit,82000,qare,1,0,2,1,60,1,good_cond,3,5
Shengavit,78000,panelayin,0,1,3,2,75,1,norm_cond,3,14
Shengavit,42000,kasetayin,0,0,2,1,51,0,bad_cond,4,4
Shengavit,78000,qare,0,0,4,2,100,1,good_cond,4,5
