public_id,price_amd,price_per_sqm_amd,total_area,living_area,kitchen_area,rooms,bathrooms,ceiling_height,floor,balcony_count,has_loggia,has_parking,has_storage,condition,heating,ownership_docs,lat,lon,building_type,construction_year,total_floors,has_elevator,seismic_retrofit,district_slug
Y21-4502C1A4,26701400,417209,64,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,shengavit
Y21-1DF342B3,36776896,408632,90,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-351AFF82,28212800,440825,64,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-401E42CB,44334400,515516,86,,,3,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-0798BD29,25441900,462580,55,,,2,1,,7,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-D69F68D7,40304000,428766,94,,,4,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-02A8940F,24434300,381786,64,,,2,1,,8,2,,,,GOOD,,,,,PANEL,,10,true,,shengavit
Y21-41802BF5,18640600,466015,40,,,2,3,,4,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-8A4523DC,21663400,503800,43,,,1,1,,1,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-CB17290C,19144400,531789,36,,,1,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,4,false,,shengavit
Y21-B9DED61B,9824100,491205,20,,,1,1,,7,0,,,,EURO_RENOVATION,,,,,STONE,,8,true,,shengavit
Y21-CFC72AA8,21663400,355138,61,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
Y21-7589100F,19094020,353593,54,,,2,1,,13,1,,,,EURO_RENOVATION,,,,,PANEL,,13,true,,shengavit
Y21-343C6BCA,20655800,529636,39,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-A55C5C66,15114000,503800,30,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-0EC7A9F4,28212800,245329,115,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,1,false,,shengavit
Y21-F01454B4,20152000,447822,45,,,1,1,,4,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-916CB1A0,20655800,286886,72,,,3,1,,1,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-FACA7FF4,35266000,542554,65,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-BE251112,27709000,245212,113,,,4,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,shengavit
Y21-36EBF8A8,27709000,469644,59,,,2,1,,1,0,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-8160F515,23678600,319981,74,,,3,1,,4,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-2157736C,38288800,283621,135,,,5,1,,2,1,,,,GOOD,,,,,PANEL,,4,false,,shengavit
Y21-B6D0B8DE,27709000,554180,50,,,2,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,1,false,,shengavit
Y21-F0272EE7,35266000,503800,70,,,2,2,,3,1,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,shengavit
Y21-C9D78609,18136800,465046,39,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-869F3819,55418000,636989,87,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,shengavit
Y21-CD9B0B22,18640600,443824,42,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-89FEE330,29220400,456569,64,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-C8A9744F,30228000,296353,102,,,4,1,,4,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-AE40A896,12846900,642345,20,,,1,1,,7,0,,,,GOOD,,,,,STONE,,7,true,,shengavit
Y21-8256876F,33754600,438371,77,,,3,1,,2,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-F930A7A9,42823000,515940,83,,,4,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-893365FE,30228000,296353,102,,,4,1,,4,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-A6C682E8,19144400,531789,36,,,1,1,,4,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-CCDDC101,29220400,503800,58,,,2,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-593C5BFB,21159600,384720,55,,,2,1,,3,2,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-792753A6,17129200,535288,32,,,1,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-2D651408,31235600,547993,57,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,4,false,,shengavit
Y21-8A65395F,27709000,692725,40,,,2,2,,4,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-9C4767E5,35266000,440825,80,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-79D2797E,8312700,461817,18,,,1,1,,1,0,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-53D5F671,25190000,393594,64,,,3,1,,8,1,,,,GOOD,,,,,STONE,,10,true,,shengavit
Y21-BE72F0F3,29220400,389605,75,,,3,1,,1,0,,,,GOOD,,,,,STONE,,3,false,,shengavit
Y21-18FD0ECC,18136800,503800,36,,,1,1,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,shengavit
Y21-86CD6FB6,40304000,537387,75,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-5C02499B,39296400,196482,200,,,5,2,,9,1,,,,GOOD,,,,,PANEL,,10,true,,shengavit
Y21-15A08497,35266000,518618,68,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-725804EF,30228000,335867,90,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,shengavit
Y21-AB3AB858,27205200,523177,52,,,2,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-83749871,20403900,658190,31,,,2,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-E990F2B0,45342000,453420,100,,,3,1,,2,2,,,,GOOD,,,,,PANEL,,16,true,,shengavit
Y21-D34667EC,25190000,441930,57,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,2,false,,shengavit
Y21-663D9694,28212800,282128,100,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,shengavit
Y21-CAD0006D,25190000,359857,70,,,3,1,,8,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-B05EC2E9,45342000,283388,160,,,3,2,,4,2,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-73264210,19648200,467814,42,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,4,false,,shengavit
Y21-68BACF1A,26701400,392668,68,,,2,1,,8,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-E7D6557F,22671000,377850,60,,,2,1,,4,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,shengavit
Y21-67557824,18489460,393393,47,,,1,1,,2,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-7D9011E9,25190000,335867,75,,,3,1,,3,0,,,,GOOD,,,,,PANEL,,4,false,,shengavit
Y21-33E9D746,25190000,335867,75,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-3316594E,31235600,325371,96,,,4,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
Y21-16460D59,37785000,524792,72,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-FC5DAB10,51387600,513876,100,,,4,3,,1,2,,,,GOOD,,,,,NEW_BUILD,,9,true,,shengavit
Y21-0DA68602,27205200,388646,70,,,3,1,,1,0,,,,GOOD,,,,,PANEL,,4,false,,shengavit
Y21-0A5F1029,25190000,524792,48,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,7,true,,shengavit
Y21-0338FB09,37785000,397737,95,,,4,1,,6,0,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-D71FCDC4,25189496,475274,53,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
Y21-49BB8381,26197600,467814,56,,,2,2,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-EAA3AD51,16121600,277959,58,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,1,false,,shengavit
Y21-3057C100,29220400,503800,58,,,2,1,,6,2,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-2EC8A747,21663400,393880,55,,,2,1,,4,1,,,,GOOD,,,,,PANEL,,5,false,,shengavit
Y21-45301AF8,35265496,470207,75,,,2,1,,3,2,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-02025BB7,25190000,335867,75,,,3,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-A29ECCFA,19144400,335867,57,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-1615A20C,26651020,502849,53,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-0BE9340B,47861000,478610,100,,,4,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
Y21-B07948E4,24182400,318189,76,,,3,3,,9,1,,,,GOOD,,,,,NEW_BUILD,,9,true,,shengavit
Y21-DA3A333C,8564600,389300,22,,,1,1,,3,1,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,shengavit
Y21-0C008519,12595000,206475,61,,,3,1,,1,0,,,,GOOD,,,,,STONE,,1,false,,shengavit
Y21-E01775AD,13350700,635748,21,,,1,1,,7,0,,,,EURO_RENOVATION,,,,,STONE,,7,true,,shengavit
Y21-F800CEFB,13602600,469055,29,,,1,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-B4DE8BAA,37785000,444529,85,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,2,false,,shengavit
Y21-1A1E4C45,13602600,388646,35,,,1,1,,3,1,,,,GOOD,,,,,PANEL,,4,false,,shengavit
Y21-7E53E09E,20655800,344263,60,,,2,1,,1,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-849E4D8C,20152000,468651,43,,,1,1,,6,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-8ACEB02A,31739400,440825,72,,,3,1,,1,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-526ECF90,55418000,532865,104,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,STONE,,6,true,,shengavit
Y21-27804537,7808900,433828,18,,,1,1,,3,0,,,,GOOD,,,,,PANEL,,8,true,,shengavit
Y21-82BC2CF1,40304000,575771,70,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-E22D1C8C,10076000,373185,27,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-7DADD915,35769800,470655,76,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-B4FCBC6E,34762200,518839,67,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-8FCF4875,24182400,474165,51,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,4,false,,shengavit
Y21-072440CE,55418000,316674,175,,,4,2,,3,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-6A2AD34D,22671000,390879,58,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,3,false,,shengavit
Y21-8D6941BE,35266000,503800,70,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-70FAE332,35266000,503800,70,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-59185B2F,35266000,391844,90,,,4,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-8D5AA3FB,19144400,445219,43,,,1,1,,10,1,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,shengavit
Y21-B08BFF5E,30228000,377850,80,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,14,true,,shengavit
Y21-BF2B64F4,42823000,446073,96,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-A3277461,18136800,490184,37,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,shengavit
Y21-D8E80BD1,8312700,461817,18,,,1,1,,3,1,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,shengavit
Y21-6841E127,30228000,397737,76,,,3,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-F1051DF7,20152000,428766,47,,,1,1,,2,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-ECC26811,25190000,314875,80,,,3,3,,3,0,,,,GOOD,,,,,NEW_BUILD,,3,false,,shengavit
Y21-5D56949A,17633000,587767,30,,,1,1,,1,0,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-CB251469,18136800,453420,40,,,1,1,,3,0,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-F3AA764A,16625400,377850,44,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-B5484E74,30228000,530316,57,,,2,1,,1,1,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,shengavit
Y21-C4B53BC7,37785000,343500,110,,,5,1,,1,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-0587D569,28212800,434043,65,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-0D8A01B4,29724200,381079,78,,,4,1,,1,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-48EBB667,24686200,411437,60,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-F76A1484,28716600,410237,70,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,shengavit
Y21-E08F3032,35266000,483096,73,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-E1D175D4,20655800,248865,83,,,3,1,,1,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-256966C9,9320300,443824,21,,,1,1,,4,1,,,,GOOD,,,,,STONE,,6,true,,shengavit
Y21-AD713AE6,37785000,312273,121,,,4,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-0A844FA8,20152000,279889,72,,,3,1,,1,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-09713E93,42823000,492218,87,,,3,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,shengavit
Y21-0D2C1FB0,23678600,464286,51,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,PANEL,,4,false,,shengavit
Y21-93741DE1,20152000,458000,44,,,1,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-9A71E767,34258400,462951,74,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-CEA5602A,22671000,283388,80,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,1,false,,shengavit
Y21-E1DA781B,20152000,347448,58,,,2,1,,11,1,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,shengavit
Y21-C11A9894,34762200,369811,94,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
Y21-ED48DB6E,23678600,563776,42,,,2,1,,7,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,shengavit
Y21-0C8C3700,25190000,292907,86,,,3,1,,4,1,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-6D4B4F33,16121600,488533,33,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-A3D88A32,34762200,469759,74,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-A0FCACC6,26197600,315634,83,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-6CD17151,37281200,548253,68,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,shengavit
Y21-0E11E6FE,38792600,421659,92,,,4,1,,5,1,,,,GOOD,,,,,NEW_BUILD,,5,false,,shengavit
Y21-84307609,34258400,314297,109,,,4,1,,1,0,,,,GOOD,,,,,STONE,,3,false,,shengavit
Y21-D28F1882,11587400,331069,35,,,2,1,,1,0,,,,GOOD,,,,,STONE,,9,true,,shengavit
Y21-AF882598,32747000,233907,140,,,5,2,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-22E1389A,41311600,688527,60,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,shengavit
Y21-FD832795,39296400,523952,75,,,3,2,,3,1,,,,GOOD,,,,,PANEL,,14,true,,shengavit
Y21-C596E0C2,21159600,414894,51,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-1A2E2BDE,39296400,392964,100,,,4,2,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-EE8CF8AF,35266000,503800,70,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-E3966395,25190000,251900,100,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-B09051A3,8060800,201520,40,,,2,1,,1,0,,,,GOOD,,,,,STONE,,2,false,,shengavit
Y21-94B24EBE,8060800,201520,40,,,2,1,,1,0,,,,GOOD,,,,,STONE,,2,false,,shengavit
Y21-6C7E379D,33754600,416723,81,,,3,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-1261B5E3,32747000,436627,75,,,4,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,4,false,,shengavit
Y21-851B710D,20152000,575771,35,,,1,1,,2,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-8935996B,58944600,550884,107,,,4,2,,3,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,shengavit
Y21-379A5810,29724200,424631,70,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-1F496540,40304000,575771,70,,,3,1,,5,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-6DD80434,40304000,575771,70,,,3,1,,5,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-52320E1E,20655800,491805,42,,,1,1,,9,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-7438814E,28716600,541823,53,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-744C2A9D,18136800,549600,33,,,1,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-123D6D4B,45342000,384254,118,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-0689AA6F,14106400,141064,100,,,4,1,,1,0,,,,GOOD,,,,,NEW_BUILD,,2,false,,shengavit
Y21-5C072B85,37785000,484423,78,,,3,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-2D553696,29220400,608758,48,,,2,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-59D5C377,25190000,449821,56,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-E58C670D,20101620,670054,30,,,1,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-1C757ACD,18136800,377850,48,,,1,1,,5,1,,,,GOOD,,,,,NEW_BUILD,,5,false,,shengavit
Y21-8EC4E629,33754600,375051,90,,,4,1,,5,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-749F4708,16121600,248025,65,,,3,1,,1,2,,,,GOOD,,,,,NEW_BUILD,,1,false,,shengavit
Y21-AA1139B8,21915300,466283,47,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,5,false,,shengavit
Y21-CAF35703,32747000,363856,90,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,PANEL,,4,false,,shengavit
Y21-27121C0A,29724200,312886,95,,,3,1,,6,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-4FF6D361,40304000,760453,53,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-5E17AA69,21159600,641200,33,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,MONOLITH,,4,false,,shengavit
Y21-F17E08A7,68013000,336698,202,,,4,2,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,7,true,,shengavit
Y21-C8874D1D,12595000,359857,35,,,2,1,,8,0,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-DC561313,43830600,438306,100,,,3,1,,7,2,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-36C01443,8816500,464026,19,,,1,1,,6,0,,,,EURO_RENOVATION,,,,,STONE,,8,true,,shengavit
Y21-4004F376,13854500,407485,34,,,1,1,,4,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-5B571DC5,19144400,638147,30,,,1,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-896A1A69,19900100,442224,45,,,2,1,,4,0,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-8F49DBBF,28212296,600262,47,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-673005DA,42823000,475811,90,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,shengavit
Y21-EB51CAEB,19900100,641939,31,,,1,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-93CB6EAD,12846900,611757,21,,,1,1,,7,0,,,,GOOD,,,,,STONE,,7,true,,shengavit
Y21-FED1A58D,25190000,340405,74,,,3,1,,3,2,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-2A68B6C5,18842120,428230,44,,,2,1,,4,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,shengavit
Y21-0B554B63,37785000,302280,125,,,6,1,,4,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,shengavit
Y21-07F0DF65,27709000,426292,65,,,2,1,,3,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,14,true,,shengavit
Y21-F3490E15,17633000,476568,37,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,8,true,,shengavit
Y21-8DFB2D5A,25190000,559778,45,,,2,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-853D9752,20152000,403040,50,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-E11DEBE5,13350700,325627,41,,,2,2,,2,1,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,shengavit
Y21-D03695C1,28212800,486428,58,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-3C0768A0,16625400,519544,32,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-2079E9A8,21663400,386846,56,,,2,1,,1,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-BFD087F0,26701400,417209,64,,,3,1,,9,0,,,,GOOD,,,,,MONOLITH,,12,true,,shengavit
Y21-952F3721,27709000,311337,89,,,3,1,,3,2,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,shengavit
Y21-B7ADB60F,29220400,471297,62,,,2,1,,4,0,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-5409B2B7,40304000,353544,114,,,4,1,,12,0,,,,NEEDS_REPAIR,,,,,PANEL,,14,true,,shengavit
Y21-23AE3ACA,21663400,386846,56,,,2,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,shengavit
Y21-FBE207FD,23678600,348215,68,,,2,2,,9,1,,,,GOOD,,,,,PANEL,,9,true,,shengavit
Y21-9D169F64,17129200,475811,36,,,1,1,,2,1,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-57A0DDAE,30228000,335867,90,,,3,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-F954EF04,31739400,308150,103,,,4,1,,12,1,,,,NEEDS_REPAIR,,,,,PANEL,,14,true,,shengavit
Y21-FC5C2B20,34258400,475811,72,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
Y21-0DCB47E1,30228000,382633,79,,,3,1,,2,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-0AABA026,19144400,617561,31,,,1,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-B688779B,37785000,472313,80,,,3,1,,1,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-14E66824,42823000,441474,97,,,3,1,,1,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,shengavit
Y21-5DB61FB9,7557000,343500,22,,,1,1,,6,1,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,shengavit
Y21-C7A1E889,32747000,409338,80,,,3,1,,12,1,,,,GOOD,,,,,PANEL,,14,true,,shengavit
Y21-6B201877,31235600,446223,70,,,3,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-0CC52039,21915300,730510,30,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-833B3937,35266000,440825,80,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-28F64640,24182400,474165,51,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,4,false,,shengavit
Y21-CD26D478,27709000,245212,113,,,4,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-7A230A72,27709000,384847,72,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-31F31019,6297500,299881,21,,,1,1,,2,0,,,,GOOD,,,,,PANEL,,5,false,,shengavit
Y21-DFE497A4,7506620,417034,18,,,1,1,,4,0,,,,EURO_RENOVATION,,,,,PANEL,,8,true,,shengavit
Y21-33C1A139,41311600,529636,78,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-ABF13D56,19144400,445219,43,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-1F4A83B6,12343100,385722,32,,,1,1,,2,1,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,shengavit
Y21-9AE43089,36021700,360217,100,,,3,2,,1,0,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
